6.97243, 288.77820
7.76483, 286.35086
8.77462, 290.68971
9.50394, 286.77511
10.56074, 289.70116
10.67888, 286.82238
31.94996, 288.67185
32.76767, 285.81936
33.80639, 289.77089
34.68599, 285.14723
35.62265, 291.32330
35.62265, 288.59342
36.49313, 286.09746
37.47909, 290.17269
37.95470, 287.01415
47.51229, 296.68253
48.71699, 294.75655
50.52237, 294.44478
63.62743, 293.31360
65.32565, 293.87269
66.50702, 294.39160
84.94281, 288.77820
85.73521, 286.35086
87.47432, 286.67466
89.29057, 286.28092
90.47194, 289.92452
91.14701, 287.16851
91.85021, 284.94042
92.93782, 289.05592
93.80978, 285.46433
94.85989, 289.42818
95.69247, 287.16155
95.53495, 284.06994
97.05386, 287.83279
96.88509, 285.20927
116.46207, 282.41170
117.50446, 286.90267
117.60969, 283.72024
118.53549, 282.08940
119.33111, 287.08183
119.33111, 284.35195
120.33316, 282.36306
121.18755, 286.78854
122.18960, 284.24761
122.03138, 280.97908
123.88782, 285.16415
123.85618, 281.68059
124.20426, 280.18381
125.74426, 284.35195
125.81809, 281.30058
126.74561, 279.85705
127.82220, 283.53411
128.59344, 279.93928
129.62590, 283.30286
129.79467, 280.24585
132.73965, 282.20020
133.52630, 278.63274
134.52015, 283.34799
135.28563, 278.58842
136.29220, 283.24872
137.12398, 279.94450
136.54535, 277.91304
138.94827, 279.73178
139.76599, 276.87486
140.69890, 280.86628
141.71495, 277.43107
142.62096, 281.23853
143.46480, 277.12679
144.47740, 280.76475
145.32968, 277.81998
146.15382, 275.77877
147.17768, 280.22329
147.28315, 256.90743
147.94362, 276.65214
148.74851, 255.05649
148.89513, 258.85935
149.10162, 278.01231
149.03411, 276.39920
150.77452, 256.66185
152.50321, 256.51794
152.57822, 253.47883
154.26589, 258.09094
154.50498, 255.55283
154.47484, 251.75345
156.29110, 257.05314
156.29110, 254.32326
156.13288, 251.14780
157.15368, 250.25852
158.14753, 255.33850
158.14753, 252.60862
159.14959, 250.73676
160.00397, 254.43606
160.71654, 251.32014
166.92342, 233.80403
167.77780, 231.15452
168.77986, 235.80067
169.21190, 228.25898
169.61244, 233.47388
170.73756, 225.43728
171.05377, 230.21979
170.72068, 234.02400
172.56868, 226.47960
172.49273, 222.92962
172.74589, 230.43792
174.38935, 226.49910
174.19575, 222.95218
175.55867, 225.66890
175.69931, 224.28328
178.64429, 199.50651
179.42686, 194.39906
180.15054, 190.15977
180.42479, 200.70704
180.55136, 197.55837
181.39989, 194.39246
181.39363, 187.85270
182.28122, 200.74934
182.19684, 197.83632
183.16122, 194.14823
183.12506, 191.10733
183.05557, 187.80214
183.93514, 187.07004
184.47520, 190.50721
184.81273, 187.92623
186.87812, 184.57592
187.92160, 181.78073
188.69437, 186.68537
189.69643, 184.43632
189.46226, 180.22672
191.11041, 178.57410
191.39465, 184.15854
191.30089, 181.58408
192.51384, 176.04667
193.25108, 182.73720
193.25108, 180.00732
193.56876, 172.64911
193.78903, 168.80598
194.41260, 177.22568
194.73623, 166.80687
194.76999, 181.15470
195.42520, 173.83887
195.75662, 170.11518
196.05875, 177.27744
196.36765, 166.61661
197.21711, 173.38341
197.39793, 170.01360
198.01674, 160.84604
197.75154, 167.65893
198.77820, 158.42490
199.89629, 162.79891
200.88076, 159.45377
201.58818, 161.71937
201.94259, 159.26248
203.95935, 154.39832
204.76619, 151.65508
205.73985, 155.53991
206.71494, 152.15513
207.59628, 155.49479
207.87756, 152.47913
47.18004, 298.80383
47.18004, 298.80383
112.52711, 288.83573
98.15618, 291.22807
96.25813, 292.42424
94.63124, 292.42424
91.91974, 293.62041
89.20824, 294.41786
87.03905, 294.81659
84.86985, 295.21531
82.97180, 295.21531
82.97180, 295.21531
68.87202, 298.00638
66.97397, 298.00638
62.90672, 297.60766
61.55098, 297.60766
49.89154, 298.00638
46.63774, 298.80383
43.38395, 299.20255
10.57484, 298.00638
8.13449, 297.60766
8.13449, 297.60766
33.62256, 299.20255
34.97831, 299.20255
