"1242.3859107017518","1123.3748267769813","870.2041942954063"
"1074.1975879192353","695.4451729416847","901.7434197187424"
"1403.18467669487","1348.447678565979","833.4202705621719"
"1204.064374423027","911.8023874402046","891.0493547320366"
"1687.8696607589723","2104.559589934349","751.3088242769242"
"1561.4873651981354","1738.4519931197167","808.3685980081558"
"1345.4745409607888","1169.5921697974204","856.0722441554069"
"1142.2633705615997","577.8475463032722","915.6339140415191"
"1615.8233152270318","1918.0410822033882","784.3768525719643"
"1520.5936123967172","1581.956999528408","815.9826118469239"
"1062.9767494797707","528.0469252228737","936.8114526629448"
"1273.0903630495072","932.5027959823608","884.6046248435974"
"1577.7209753751754","1815.6585245251656","805.7151195049286"
"1093.3400039315225","173.45006376504898","958.8966866135597"
"1484.5039641857147","1509.9868615627288","822.1156393647194"
"1602.6319235086441","1902.0000944256783","785.1057370185852"
"1192.8983898282052","375.599287378788","924.3474286198616"
"1554.9705711245538","1716.927819776535","815.5527982711792"
"1051.6872870564462","-222.22999583482743","976.381675696373"
"1663.4590637683868","1995.148950302601","775.6369732618332"
"1053.1043452739716","-344.59518493413924","974.7195423960686"
"1605.71484156847","1823.8673587203025","791.8063958048821"
"1507.1907101035117","1561.440402305126","820.851778459549"
