995.583038869258, 4781.818181818182
1136.9257950530036, 4682.644628099173
1313.6042402826856, 4570.247933884299
1477.0318021201413, 4497.520661157025
1693.462897526502, 4365.289256198348
1998.2332155477031, 4193.388429752066
2179.3286219081274, 4041.322314049587
2413.427561837456, 3869.421487603306
2616.6077738515905, 3671.0743801652893
2718.197879858657, 3446.2809917355376
2766.78445229682, 3122.3140495867765
2784.452296819788, 2619.834710743802
2788.8692579505296, 2785.1239669421493
2793.286219081272, 2467.7685950413234
2793.286219081272, 2051.2396694214876
2793.286219081272, 1938.8429752066122
2802.120141342756, 1714.0495867768605
2806.5371024734986, 2229.752066115703
